"date","region_code","region_name","lat","long","hospitalized_with_symptoms","intensive_care","total_hospitalized","home_confinement","cumulative_positive_cases","daily_positive_cases","recovered","death","cumulative_cases","total_tests","total_people_tested","region_spatial"
2020-04-13,5,"Veneto",45.43490485,12.33845213,1427,245,1672,9094,10766,37,2603,882,14251,203077,NA,"Veneto"
2020-04-14,13,"Abruzzo",42.35122196,13.39843823,345,52,397,1403,1800,22,213,232,2245,20935,NA,"Abruzzo"
2020-04-14,17,"Basilicata",40.63947052,15.80514834,62,12,74,191,265,-5,35,19,319,4759,NA,"Basilicata"
2020-04-14,4,"P.A. Bolzano",46.49933453,11.35662422,177,39,216,1348,1564,27,406,214,2184,24457,NA,"Trentino-Alto Adige"
2020-04-14,18,"Calabria",38.90597598,16.59440194,161,12,173,643,816,25,72,68,956,19014,NA,"Calabria"
2020-04-14,15,"Campania",40.83956555,14.25084984,618,82,700,2394,3094,32,415,260,3769,38094,NA,"Campania"
2020-04-14,8,"Emilia-Romagna",44.49436681,11.3417208,3473,328,3801,9977,13778,-40,4269,2705,20752,101896,NA,"Emilia-Romagna"
2020-04-14,6,"Friuli Venezia Giulia",45.6494354,13.76813649,166,28,194,705,899,-408,1415,206,2520,31764,NA,"Friuli-Venezia Giulia"
2020-04-14,12,"Lazio",41.89277044,12.48366722,1344,199,1543,2479,4022,102,789,300,5111,74650,NA,"Lazio"
2020-04-14,7,"Liguria",44.41149315,8.9326992,967,133,1100,2366,3466,101,1549,793,5808,24446,NA,"Liguria"
2020-04-14,3,"Lombardia",45.46679409,9.190347404,12077,1122,13199,19164,32363,428,17821,11142,61326,214870,NA,"Lombardia"
2020-04-14,11,"Marche",43.61675973,13.5188753,937,106,1043,2052,3095,15,1603,728,5426,29160,NA,"Marche"
2020-04-14,14,"Molise",41.55774754,14.65916051,26,4,30,170,200,-2,42,15,257,2522,NA,"Molise"
2020-04-14,1,"Piemonte",45.0732745,7.680687483,3395,367,3762,9293,13055,290,2708,1927,17690,71678,NA,"Piemonte"
2020-04-14,16,"Puglia",41.12559576,16.86736689,611,62,673,1879,2552,40,288,278,3118,33071,NA,"Apulia"
2020-04-14,20,"Sardegna",39.21531192,9.110616306,107,24,131,769,900,-14,158,80,1138,11893,NA,"Sardegna"
2020-04-14,19,"Sicilia",38.11569725,13.3623567,552,53,605,1466,2071,21,255,175,2501,37877,NA,"Sicily"
2020-04-14,9,"Toscana",43.76923077,11.25588885,1002,225,1227,5125,6352,95,637,538,7527,82269,NA,"Toscana"
2020-04-14,4,"P.A. Trento",46.06893511,11.12123097,325,54,379,1703,2082,2,749,310,3141,18774,NA,"Trentino-Alto Adige"
2020-04-14,10,"Umbria",43.10675841,12.38824698,127,37,164,458,622,-3,646,53,1321,18956,NA,"Umbria"
2020-04-14,2,"Valle d'Aosta",45.73750286,7.320149366,112,14,126,433,559,-23,270,118,947,3726,NA,"Valle d'Aosta"
2020-04-14,5,"Veneto",45.43490485,12.33845213,1427,233,1660,9076,10736,-30,2790,906,14432,208878,NA,"Veneto"
2020-04-15,13,"Abruzzo",42.35122196,13.39843823,341,44,385,1425,1810,10,224,240,2274,22500,NA,"Abruzzo"
2020-04-15,17,"Basilicata",40.63947052,15.80514834,60,12,72,189,261,-4,38,21,320,5037,NA,"Basilicata"
2020-04-15,4,"P.A. Bolzano",46.49933453,11.35662422,166,32,198,1378,1576,12,425,223,2224,25370,NA,"Trentino-Alto Adige"
2020-04-15,18,"Calabria",38.90597598,16.59440194,156,11,167,652,819,3,81,71,971,19662,NA,"Calabria"
2020-04-15,15,"Campania",40.83956555,14.25084984,607,86,693,2394,3087,-7,442,278,3807,39534,NA,"Campania"
2020-04-15,8,"Emilia-Romagna",44.49436681,11.3417208,3388,325,3713,9864,13577,-201,4664,2788,21029,106149,NA,"Emilia-Romagna"
2020-04-15,6,"Friuli Venezia Giulia",45.6494354,13.76813649,163,24,187,1207,1394,495,938,212,2544,33800,NA,"Friuli-Venezia Giulia"
2020-04-15,12,"Lazio",41.89277044,12.48366722,1342,196,1538,2509,4047,25,874,311,5232,75584,NA,"Lazio"
2020-04-15,7,"Liguria",44.41149315,8.9326992,959,120,1079,2385,3464,-2,1665,807,5936,25793,NA,"Liguria"
2020-04-15,3,"Lombardia",45.46679409,9.190347404,12043,1074,13117,19804,32921,558,17855,11377,62153,221968,NA,"Lombardia"
2020-04-15,11,"Marche",43.61675973,13.5188753,888,106,994,2103,3097,2,1660,746,5503,30329,NA,"Marche"
2020-04-15,14,"Molise",41.55774754,14.65916051,27,4,31,175,206,6,42,15,263,2855,NA,"Molise"
2020-04-15,1,"Piemonte",45.0732745,7.680687483,3338,366,3704,9491,13195,140,3019,2015,18229,75664,NA,"Piemonte"
2020-04-15,16,"Puglia",41.12559576,16.86736689,592,73,665,1908,2573,21,323,288,3184,34518,NA,"Apulia"
2020-04-15,20,"Sardegna",39.21531192,9.110616306,107,26,133,737,870,-30,208,83,1161,12395,NA,"Sardegna"
2020-04-15,19,"Sicilia",38.11569725,13.3623567,541,49,590,1491,2081,10,273,181,2535,39867,NA,"Sicily"
2020-04-15,9,"Toscana",43.76923077,11.25588885,977,216,1193,5224,6417,65,693,556,7666,86348,NA,"Toscana"
2020-04-15,4,"P.A. Trento",46.06893511,11.12123097,312,48,360,1744,2104,22,798,318,3220,19535,NA,"Trentino-Alto Adige"
2020-04-15,10,"Umbria",43.10675841,12.38824698,122,37,159,423,582,-40,686,54,1322,20258,NA,"Umbria"
2020-04-15,2,"Valle d'Aosta",45.73750286,7.320149366,112,11,123,425,548,-11,289,121,958,3894,NA,"Valle d'Aosta"
2020-04-15,5,"Veneto",45.43490485,12.33845213,1402,219,1621,9168,10789,53,2895,940,14624,216344,NA,"Veneto"
2020-04-16,13,"Abruzzo",42.35122196,13.39843823,324,42,366,1484,1850,40,253,243,2346,23786,NA,"Abruzzo"
2020-04-16,17,"Basilicata",40.63947052,15.80514834,60,9,69,204,273,12,41,22,336,5349,NA,"Basilicata"
2020-04-16,4,"P.A. Bolzano",46.49933453,11.35662422,180,34,214,1379,1593,17,449,225,2267,26416,NA,"Trentino-Alto Adige"
2020-04-16,18,"Calabria",38.90597598,16.59440194,157,9,166,681,847,28,90,72,1009,20642,NA,"Calabria"
2020-04-16,15,"Campania",40.83956555,14.25084984,618,76,694,2424,3118,31,483,286,3887,41296,NA,"Campania"
2020-04-16,8,"Emilia-Romagna",44.49436681,11.3417208,3360,316,3676,9987,13663,86,4980,2843,21486,112105,NA,"Emilia-Romagna"
2020-04-16,6,"Friuli Venezia Giulia",45.6494354,13.76813649,159,26,185,1145,1330,-64,1069,217,2616,35766,NA,"Friuli-Venezia Giulia"
2020-04-16,12,"Lazio",41.89277044,12.48366722,1347,197,1544,2600,4144,97,920,316,5380,81993,NA,"Lazio"
2020-04-16,7,"Liguria",44.41149315,8.9326992,957,103,1060,2377,3437,-27,1774,828,6039,26945,NA,"Liguria"
2020-04-16,3,"Lombardia",45.46679409,9.190347404,11356,1032,12388,20702,33090,169,18396,11608,63094,232674,NA,"Lombardia"
2020-04-16,11,"Marche",43.61675973,13.5188753,850,102,952,2172,3124,27,1694,764,5582,33778,NA,"Marche"
2020-04-16,14,"Molise",41.55774754,14.65916051,25,4,29,174,203,-3,44,16,263,2967,NA,"Molise"
2020-04-16,1,"Piemonte",45.0732745,7.680687483,3418,346,3764,10019,13783,588,3231,2094,19108,80708,NA,"Piemonte"
2020-04-16,16,"Puglia",41.12559576,16.86736689,603,58,661,1964,2625,52,334,299,3258,36158,NA,"Apulia"
2020-04-16,20,"Sardegna",39.21531192,9.110616306,109,24,133,732,865,-5,214,85,1164,12796,NA,"Sardegna"
2020-04-16,19,"Sicilia",38.11569725,13.3623567,525,48,573,1535,2108,27,284,187,2579,42405,NA,"Sicily"
2020-04-16,9,"Toscana",43.76923077,11.25588885,940,213,1153,5460,6613,196,745,585,7943,91651,NA,"Toscana"
2020-04-16,4,"P.A. Trento",46.06893511,11.12123097,296,43,339,1748,2087,-17,885,322,3294,20773,NA,"Trentino-Alto Adige"
2020-04-16,10,"Umbria",43.10675841,12.38824698,116,33,149,387,536,-46,738,55,1329,21487,NA,"Umbria"
2020-04-16,2,"Valle d'Aosta",45.73750286,7.320149366,105,12,117,401,518,-30,331,122,971,4159,NA,"Valle d'Aosta"
2020-04-16,5,"Veneto",45.43490485,12.33845213,1388,209,1597,9203,10800,11,3209,981,14990,224549,NA,"Veneto"
2020-04-17,13,"Abruzzo",42.35122196,13.39843823,319,43,362,1580,1942,92,255,246,2443,25436,NA,"Abruzzo"
2020-04-17,17,"Basilicata",40.63947052,15.80514834,59,9,68,198,266,-7,49,22,337,5710,NA,"Basilicata"
2020-04-17,4,"P.A. Bolzano",46.49933453,11.35662422,181,32,213,1369,1582,-11,480,234,2296,27698,NA,"Trentino-Alto Adige"
2020-04-17,18,"Calabria",38.90597598,16.59440194,154,7,161,658,819,-28,99,73,991,21657,NA,"Calabria"
2020-04-17,15,"Campania",40.83956555,14.25084984,622,76,698,2329,3027,-91,631,293,3951,43697,NA,"Campania"
2020-04-17,8,"Emilia-Romagna",44.49436681,11.3417208,3330,309,3639,9946,13585,-78,5346,2903,21834,116826,NA,"Emilia-Romagna"
2020-04-17,6,"Friuli Venezia Giulia",45.6494354,13.76813649,148,23,171,1257,1428,98,1027,220,2675,40030,NA,"Friuli-Venezia Giulia"
2020-04-17,12,"Lazio",41.89277044,12.48366722,1332,187,1519,2695,4214,70,978,332,5524,84755,NA,"Lazio"
2020-04-17,7,"Liguria",44.41149315,8.9326992,897,105,1002,2457,3459,22,1863,866,6188,28181,NA,"Liguria"
2020-04-17,3,"Lombardia",45.46679409,9.190347404,10627,971,11598,21836,33434,344,18850,11851,64135,243513,NA,"Lombardia"
2020-04-17,11,"Marche",43.61675973,13.5188753,839,94,933,2224,3157,33,1726,785,5668,37997,NA,"Marche"
2020-04-17,14,"Molise",41.55774754,14.65916051,26,4,30,178,208,5,45,16,269,3082,NA,"Molise"
2020-04-17,1,"Piemonte",45.0732745,7.680687483,3266,333,3599,10399,13998,215,3634,2171,19803,86714,NA,"Piemonte"
2020-04-17,16,"Puglia",41.12559576,16.86736689,590,62,652,2004,2656,31,364,307,3327,38278,NA,"Apulia"
2020-04-17,20,"Sardegna",39.21531192,9.110616306,113,23,136,736,872,7,220,86,1178,13304,NA,"Sardegna"
2020-04-17,19,"Sicilia",38.11569725,13.3623567,521,46,567,1572,2139,31,296,190,2625,45172,NA,"Sicily"
2020-04-17,9,"Toscana",43.76923077,11.25588885,898,207,1105,5478,6583,-30,925,602,8110,96231,NA,"Toscana"
2020-04-17,4,"P.A. Trento",46.06893511,11.12123097,286,44,330,1660,1990,-97,1044,342,3376,21921,NA,"Trentino-Alto Adige"
2020-04-17,10,"Umbria",43.10675841,12.38824698,111,31,142,352,494,-42,786,57,1337,22818,NA,"Umbria"
2020-04-17,2,"Valle d'Aosta",45.73750286,7.320149366,108,9,117,374,491,-27,379,123,993,4366,NA,"Valle d'Aosta"
2020-04-17,5,"Veneto",45.43490485,12.33845213,1359,197,1556,9062,10618,-182,3730,1026,15374,236722,NA,"Veneto"
2020-04-18,13,"Abruzzo",42.35122196,13.39843823,321,41,362,1609,1971,29,263,253,2487,27016,NA,"Abruzzo"
2020-04-18,17,"Basilicata",40.63947052,15.80514834,60,8,68,194,262,-4,54,23,339,6056,NA,"Basilicata"
2020-04-18,4,"P.A. Bolzano",46.49933453,11.35662422,179,28,207,1349,1556,-26,530,239,2325,28888,NA,"Trentino-Alto Adige"
2020-04-18,18,"Calabria",38.90597598,16.59440194,152,7,159,673,832,13,106,73,1011,22794,NA,"Calabria"
2020-04-18,15,"Campania",40.83956555,14.25084984,605,76,681,2364,3045,18,643,300,3988,46294,NA,"Campania"
2020-04-18,8,"Emilia-Romagna",44.49436681,11.3417208,3234,296,3530,10054,13584,-1,5635,2965,22184,121220,NA,"Emilia-Romagna"
2020-04-18,6,"Friuli Venezia Giulia",45.6494354,13.76813649,141,27,168,1235,1403,-25,1106,222,2731,43293,NA,"Friuli-Venezia Giulia"
2020-04-18,12,"Lazio",41.89277044,12.48366722,1376,186,1562,2720,4282,68,1046,340,5668,89553,NA,"Lazio"
2020-04-18,7,"Liguria",44.41149315,8.9326992,901,105,1006,2406,3412,-47,1992,897,6301,29322,NA,"Liguria"
2020-04-18,3,"Lombardia",45.46679409,9.190347404,10042,947,10989,23206,34195,761,19136,12050,65381,255331,NA,"Lombardia"
2020-04-18,11,"Marche",43.61675973,13.5188753,804,88,892,2280,3172,15,1754,795,5721,39909,NA,"Marche"
2020-04-18,14,"Molise",41.55774754,14.65916051,27,4,31,178,209,1,44,16,269,3082,NA,"Molise"
2020-04-18,1,"Piemonte",45.0732745,7.680687483,3271,323,3594,10629,14223,225,3989,2252,20464,91844,NA,"Piemonte"
2020-04-18,16,"Puglia",41.12559576,16.86736689,594,60,654,2040,2694,38,401,314,3409,40423,NA,"Apulia"
2020-04-18,20,"Sardegna",39.21531192,9.110616306,112,23,135,746,881,9,231,86,1198,14087,NA,"Sardegna"
2020-04-18,19,"Sicilia",38.11569725,13.3623567,526,42,568,1603,2171,32,305,196,2672,47715,NA,"Sicily"
2020-04-18,9,"Toscana",43.76923077,11.25588885,883,198,1081,5389,6470,-113,1149,618,8237,99903,NA,"Toscana"
2020-04-18,4,"P.A. Trento",46.06893511,11.12123097,276,42,318,1667,1985,-5,1098,348,3431,23147,NA,"Trentino-Alto Adige"
2020-04-18,10,"Umbria",43.10675841,12.38824698,109,32,141,290,431,-63,856,57,1344,24106,NA,"Umbria"
2020-04-18,2,"Valle d'Aosta",45.73750286,7.320149366,107,10,117,432,549,58,400,124,1073,4521,NA,"Valle d'Aosta"
2020-04-18,5,"Veneto",45.43490485,12.33845213,1287,190,1477,8967,10444,-174,4189,1059,15692,247329,NA,"Veneto"
2020-04-19,13,"Abruzzo",42.35122196,13.39843823,317,40,357,1630,1987,16,276,258,2521,27791,22424,"Abruzzo"
2020-04-19,17,"Basilicata",40.63947052,15.80514834,59,8,67,180,247,-15,71,24,342,6528,6528,"Basilicata"
2020-04-19,4,"P.A. Bolzano",46.49933453,11.35662422,162,23,185,1381,1566,10,569,245,2380,30361,14783,"Trentino-Alto Adige"
2020-04-19,18,"Calabria",38.90597598,16.59440194,142,6,148,696,844,12,116,75,1035,23760,22234,"Calabria"
2020-04-19,15,"Campania",40.83956555,14.25084984,590,61,651,2371,3022,-23,703,304,4029,48187,34994,"Campania"
2020-04-19,8,"Emilia-Romagna",44.49436681,11.3417208,3166,289,3455,10097,13552,-32,5985,3023,22560,124916,88776,"Emilia-Romagna"
2020-04-19,6,"Friuli Venezia Giulia",45.6494354,13.76813649,140,25,165,1172,1337,-66,1183,225,2745,44622,27544,"Friuli-Venezia Giulia"
2020-04-19,12,"Lazio",41.89277044,12.48366722,1370,185,1555,2766,4321,39,1093,341,5755,91807,22702,"Lazio"
2020-04-19,7,"Liguria",44.41149315,8.9326992,885,101,986,2504,3490,78,2110,928,6528,31551,21103,"Liguria"
2020-04-19,3,"Lombardia",45.46679409,9.190347404,10342,922,11264,23233,34497,302,19526,12213,66236,264155,183757,"Lombardia"
2020-04-19,11,"Marche",43.61675973,13.5188753,799,86,885,2297,3182,10,1780,807,5769,41474,27099,"Marche"
2020-04-19,14,"Molise",41.55774754,14.65916051,27,4,31,184,215,6,47,17,279,3584,3482,"Molise"
2020-04-19,1,"Piemonte",45.0732745,7.680687483,3201,305,3506,10964,14470,247,4256,2331,21057,96569,71644,"Piemonte"
2020-04-19,16,"Puglia",41.12559576,16.86736689,590,60,650,2136,2786,92,427,316,3529,42598,41580,"Apulia"
2020-04-19,20,"Sardegna",39.21531192,9.110616306,117,22,139,725,864,-17,265,86,1215,14859,13760,"Sardegna"
2020-04-19,19,"Sicilia",38.11569725,13.3623567,522,41,563,1639,2202,31,315,200,2717,49772,49772,"Sicily"
2020-04-19,9,"Toscana",43.76923077,11.25588885,852,192,1044,5452,6496,26,1239,637,8372,103975,84620,"Toscana"
2020-04-19,4,"P.A. Trento",46.06893511,11.12123097,278,41,319,1652,1971,-14,1201,360,3532,24388,16685,"Trentino-Alto Adige"
2020-04-19,10,"Umbria",43.10675841,12.38824698,108,30,138,298,436,5,854,58,1348,25170,16790,"Umbria"
2020-04-19,2,"Valle d'Aosta",45.73750286,7.320149366,102,10,112,450,562,13,401,125,1088,4677,3802,"Valle d'Aosta"
2020-04-19,5,"Veneto",45.43490485,12.33845213,1264,184,1448,8762,10210,-234,4638,1087,15935,255797,161231,"Veneto"
2020-04-20,13,"Abruzzo",42.35122196,13.39843823,320,38,358,1704,2062,75,287,263,2612,27942,22552,"Abruzzo"
2020-04-20,17,"Basilicata",40.63947052,15.80514834,59,7,66,176,242,-5,76,24,342,6868,6868,"Basilicata"
2020-04-20,4,"P.A. Bolzano",46.49933453,11.35662422,160,19,179,1361,1540,-26,605,249,2394,31381,15089,"Trentino-Alto Adige"
2020-04-20,18,"Calabria",38.90597598,16.59440194,140,7,147,681,828,-16,135,75,1038,24373,22847,"Calabria"
2020-04-20,15,"Campania",40.83956555,14.25084984,586,61,647,2372,3019,-3,746,309,4074,51090,36153,"Campania"
2020-04-20,8,"Emilia-Romagna",44.49436681,11.3417208,3144,283,3427,10095,13522,-30,6266,3079,22867,129530,90894,"Emilia-Romagna"
2020-04-20,6,"Friuli Venezia Giulia",45.6494354,13.76813649,140,22,162,1028,1190,-147,1346,239,2775,45161,28777,"Friuli-Venezia Giulia"
2020-04-20,12,"Lazio",41.89277044,12.48366722,1388,185,1573,2792,4365,44,1101,349,5815,97823,23067,"Lazio"
2020-04-20,7,"Liguria",44.41149315,8.9326992,878,102,980,2516,3496,6,2216,957,6669,33007,21979,"Liguria"
2020-04-20,3,"Lombardia",45.46679409,9.190347404,10138,901,11039,23548,34587,90,20008,12376,66971,270486,173333,"Lombardia"
2020-04-20,11,"Marche",43.61675973,13.5188753,792,80,872,2340,3212,30,1792,822,5826,42782,28006,"Marche"
2020-04-20,14,"Molise",41.55774754,14.65916051,27,2,29,184,213,-2,50,18,281,3783,3683,"Molise"
2020-04-20,1,"Piemonte",45.0732745,7.680687483,3299,301,3600,10957,14557,87,4383,2409,21349,99669,73192,"Piemonte"
2020-04-20,16,"Puglia",41.12559576,16.86736689,584,66,650,2160,2810,24,431,326,3567,44189,43119,"Apulia"
2020-04-20,20,"Sardegna",39.21531192,9.110616306,115,21,136,718,854,-10,288,86,1228,15328,14160,"Sardegna"
2020-04-20,19,"Sicilia",38.11569725,13.3623567,526,39,565,1645,2210,8,346,203,2759,51373,51373,"Sicily"
2020-04-20,9,"Toscana",43.76923077,11.25588885,850,182,1032,5536,6568,72,1272,667,8507,105857,85946,"Toscana"
2020-04-20,4,"P.A. Trento",46.06893511,11.12123097,272,40,312,1617,1929,-42,1295,366,3590,26211,17347,"Trentino-Alto Adige"
2020-04-20,10,"Umbria",43.10675841,12.38824698,113,29,142,282,424,-12,867,58,1349,25562,17099,"Umbria"
2020-04-20,2,"Valle d'Aosta",45.73750286,7.320149366,102,8,110,438,548,-14,413,127,1088,4799,3910,"Valle d'Aosta"
2020-04-20,5,"Veneto",45.43490485,12.33845213,1273,180,1453,8608,10061,-149,4954,1112,16127,260810,163757,"Veneto"
2020-04-21,13,"Abruzzo",42.35122196,13.39843823,318,35,353,1714,2067,5,329,271,2667,29906,23901,"Abruzzo"
2020-04-21,17,"Basilicata",40.63947052,15.80514834,64,7,71,174,245,3,81,24,350,7470,7470,"Basilicata"
2020-04-21,4,"P.A. Bolzano",46.49933453,11.35662422,159,20,179,1357,1536,-4,623,251,2410,31987,15405,"Trentino-Alto Adige"
2020-04-21,18,"Calabria",38.90597598,16.59440194,133,7,140,679,819,-9,152,76,1047,25440,23914,"Calabria"
2020-04-21,15,"Campania",40.83956555,14.25084984,532,58,590,2356,2946,-73,872,317,4135,53548,37505,"Campania"
2020-04-21,8,"Emilia-Romagna",44.49436681,11.3417208,3045,282,3327,9917,13244,-278,6701,3147,23092,134878,93367,"Emilia-Romagna"
2020-04-21,6,"Friuli Venezia Giulia",45.6494354,13.76813649,139,21,160,1162,1322,132,1229,241,2792,48500,31352,"Friuli-Venezia Giulia"
2020-04-21,12,"Lazio",41.89277044,12.48366722,1380,184,1564,2838,4402,37,1130,363,5895,100031,24046,"Lazio"
2020-04-21,7,"Liguria",44.41149315,8.9326992,914,94,1008,2455,3463,-33,2311,990,6764,34186,22670,"Liguria"
2020-04-21,3,"Lombardia",45.46679409,9.190347404,9805,851,10656,23322,33978,-609,21374,12579,67931,277197,173333,"Lombardia"
2020-04-21,11,"Marche",43.61675973,13.5188753,784,78,862,2356,3218,6,1825,834,5877,44332,29090,"Marche"
2020-04-21,14,"Molise",41.55774754,14.65916051,27,2,29,184,213,0,51,18,282,4124,4015,"Molise"
2020-04-21,1,"Piemonte",45.0732745,7.680687483,3116,293,3409,11402,14811,254,4659,2485,21955,105434,76406,"Piemonte"
2020-04-21,16,"Puglia",41.12559576,16.86736689,569,65,634,2178,2812,2,459,351,3622,45984,44760,"Apulia"
2020-04-21,20,"Sardegna",39.21531192,9.110616306,112,21,133,704,837,-17,306,93,1236,15886,14526,"Sardegna"
2020-04-21,19,"Sicilia",38.11569725,13.3623567,514,37,551,1708,2259,49,370,206,2835,55093,55093,"Sicily"
2020-04-21,9,"Toscana",43.76923077,11.25588885,833,171,1004,5618,6622,54,1295,686,8603,109925,87717,"Toscana"
2020-04-21,4,"P.A. Trento",46.06893511,11.12123097,254,38,292,1617,1909,-20,1329,376,3614,26610,17705,"Trentino-Alto Adige"
2020-04-21,10,"Umbria",43.10675841,12.38824698,107,22,129,278,407,-17,886,60,1353,26639,17873,"Umbria"
2020-04-21,2,"Valle d'Aosta",45.73750286,7.320149366,99,8,107,415,522,-26,445,126,1093,4911,3969,"Valle d'Aosta"
2020-04-21,5,"Veneto",45.43490485,12.33845213,1230,177,1407,8670,10077,16,5173,1154,16404,268069,167129,"Veneto"
2020-04-22,13,"Abruzzo",42.35122196,13.39843823,309,35,344,1764,2108,41,349,276,2733,30348,24317,"Abruzzo"
2020-04-22,17,"Basilicata",40.63947052,15.80514834,65,7,72,160,232,-13,98,24,354,8040,8040,"Basilicata"
2020-04-22,4,"P.A. Bolzano",46.49933453,11.35662422,157,19,176,1336,1512,-24,648,256,2416,32722,15736,"Trentino-Alto Adige"
2020-04-22,18,"Calabria",38.90597598,16.59440194,128,7,135,686,821,2,163,76,1060,26560,24878,"Calabria"
2020-04-22,15,"Campania",40.83956555,14.25084984,523,53,576,2422,2998,52,860,327,4185,55701,38679,"Campania"
2020-04-22,8,"Emilia-Romagna",44.49436681,11.3417208,2964,282,3246,9838,13084,-160,7146,3204,23434,140874,96824,"Emilia-Romagna"
2020-04-22,6,"Friuli Venezia Giulia",45.6494354,13.76813649,134,20,154,1154,1308,-14,1263,246,2817,50869,32871,"Friuli-Venezia Giulia"
2020-04-22,12,"Lazio",41.89277044,12.48366722,1384,187,1571,2892,4463,61,1142,370,5975,104062,25244,"Lazio"
2020-04-22,7,"Liguria",44.41149315,8.9326992,860,92,952,2524,3476,13,2420,1022,6918,35990,23756,"Liguria"
2020-04-22,3,"Lombardia",45.46679409,9.190347404,9692,817,10509,23733,34242,264,22110,12740,69092,290699,184323,"Lombardia"
2020-04-22,11,"Marche",43.61675973,13.5188753,735,76,811,2419,3230,12,1849,845,5924,46492,30543,"Marche"
2020-04-22,14,"Molise",41.55774754,14.65916051,21,2,23,182,205,-8,60,19,284,4425,4252,"Molise"
2020-04-22,1,"Piemonte",45.0732745,7.680687483,3213,273,3486,11636,15122,311,5058,2559,22739,111513,81176,"Piemonte"
2020-04-22,16,"Puglia",41.12559576,16.86736689,564,60,624,2250,2874,62,494,362,3730,48342,46925,"Apulia"
2020-04-22,20,"Sardegna",39.21531192,9.110616306,97,20,117,716,833,-4,318,96,1247,16886,15354,"Sardegna"
2020-04-22,19,"Sicilia",38.11569725,13.3623567,500,35,535,1752,2287,28,388,208,2883,58732,58732,"Sicily"
2020-04-22,9,"Toscana",43.76923077,11.25588885,820,174,994,5173,6167,-455,1828,705,8700,114100,91747,"Toscana"
2020-04-22,4,"P.A. Trento",46.06893511,11.12123097,245,34,279,1595,1874,-35,1391,381,3646,26674,17672,"Trentino-Alto Adige"
2020-04-22,10,"Umbria",43.10675841,12.38824698,97,20,117,254,371,-36,925,61,1357,27655,18679,"Umbria"
2020-04-22,2,"Valle d'Aosta",45.73750286,7.320149366,92,8,100,401,501,-21,467,127,1095,5024,4011,"Valle d'Aosta"
2020-04-22,5,"Veneto",45.43490485,12.33845213,1205,163,1368,8623,9991,-86,5566,1181,16738,277543,171735,"Veneto"
2020-04-23,13,"Abruzzo",42.35122196,13.39843823,322,31,353,1747,2100,-8,405,280,2785,31187,24751,"Abruzzo"
2020-04-23,17,"Basilicata",40.63947052,15.80514834,61,7,68,161,229,-3,103,24,356,8511,8511,"Basilicata"
2020-04-23,4,"P.A. Bolzano",46.49933453,11.35662422,141,17,158,1336,1494,-18,680,261,2435,33994,16442,"Trentino-Alto Adige"
2020-04-23,18,"Calabria",38.90597598,16.59440194,129,7,136,687,823,2,170,76,1069,27869,26187,"Calabria"
2020-04-23,15,"Campania",40.83956555,14.25084984,539,47,586,2392,2978,-20,928,332,4238,58324,38679,"Campania"
2020-04-23,8,"Emilia-Romagna",44.49436681,11.3417208,2889,266,3155,9690,12845,-239,7609,3269,23723,146146,99714,"Emilia-Romagna"
2020-04-23,6,"Friuli Venezia Giulia",45.6494354,13.76813649,138,18,156,979,1135,-173,1467,256,2858,52918,34057,"Friuli-Venezia Giulia"
2020-04-23,12,"Lazio",41.89277044,12.48366722,1385,186,1571,2915,4486,23,1193,375,6054,111073,26298,"Lazio"
2020-04-23,7,"Liguria",44.41149315,8.9326992,783,91,874,2592,3466,-10,2536,1047,7049,37842,25045,"Liguria"
2020-04-23,3,"Lombardia",45.46679409,9.190347404,9192,790,9982,23891,33873,-369,23352,12940,70165,302715,190451,"Lombardia"
2020-04-23,11,"Marche",43.61675973,13.5188753,727,71,798,2432,3230,0,1865,857,5952,47662,31673,"Marche"
2020-04-23,14,"Molise",41.55774754,14.65916051,19,1,20,178,198,-7,66,20,284,4564,4478,"Molise"
2020-04-23,1,"Piemonte",45.0732745,7.680687483,3039,261,3300,11852,15152,30,5358,2630,23140,117970,84648,"Piemonte"
2020-04-23,16,"Puglia",41.12559576,16.86736689,536,55,591,2345,2936,62,531,372,3839,50410,49403,"Apulia"
2020-04-23,20,"Sardegna",39.21531192,9.110616306,90,20,110,707,817,-16,339,98,1254,17844,16094,"Sardegna"
2020-04-23,19,"Sicilia",38.11569725,13.3623567,476,34,510,1791,2301,14,412,213,2926,62150,62150,"Sicily"
2020-04-23,9,"Toscana",43.76923077,11.25588885,791,168,959,5212,6171,4,1886,723,8780,118177,94426,"Toscana"
2020-04-23,4,"P.A. Trento",46.06893511,11.12123097,234,29,263,1608,1871,-3,1474,382,3727,28240,18656,"Trentino-Alto Adige"
2020-04-23,10,"Umbria",43.10675841,12.38824698,100,19,119,236,355,-16,946,61,1362,29011,19627,"Umbria"
2020-04-23,2,"Valle d'Aosta",45.73750286,7.320149366,91,9,100,363,463,-38,506,127,1096,5227,4133,"Valle d'Aosta"
2020-04-23,5,"Veneto",45.43490485,12.33845213,1189,140,1329,8596,9925,-66,5750,1206,16881,288075,177154,"Veneto"
2020-04-24,13,"Abruzzo",42.35122196,13.39843823,327,28,355,1724,2079,-21,438,286,2803,32397,25397,"Abruzzo"
2020-04-24,17,"Basilicata",40.63947052,15.80514834,59,7,66,163,229,0,107,24,360,9026,9026,"Basilicata"
